PlantKey,PRType,ValueTime,Ratio,Area,InstEffekt,SunRad,EffectProd,Temperature,Created,LastModified,Theoretical,SimilarPlantKey
SBO0012,1,7/4/2023,125.2487777,128,15.63,3930,100980,18.64583333,31:11.0,44:04.0,80623.54128,NULL
SBO0012,1,7/5/2023,96.00135194,128,15.63,4800,93420,21.66666667,31:11.0,44:04.0,97311.1296,NULL
SBO0012,1,7/6/2023,111.7078478,128,15.63,3630,82770,19.93333333,31:11.0,44:04.0,74095.06284,NULL
SBO0012,1,7/7/2023,110.218959,128,15.63,2690,60860,18.49583333,31:11.0,44:04.0,55217.36057,NULL
SBO0012,1,7/8/2023,98.64168633,128,15.63,5080,100110,25.35416667,31:11.0,44:04.0,101488.5326,NULL
SBO0012,1,7/9/2023,102.4391912,128,15.63,4990,101950,25.775,31:11.0,44:05.0,99522.457,NULL
SBO0012,1,7/10/2023,107.4842722,128,15.63,6300,135110,25.67083333,31:11.0,44:05.0,125702.1118,NULL
SBO0012,1,7/11/2023,105.8112991,128,15.63,6130,129950,24.64583333,31:11.0,44:05.0,122812.9709,NULL
SBO0012,1,7/12/2023,106.8285745,128,15.63,4040,87210,22.49583333,31:11.0,44:05.0,81635.46166,NULL
SBO0012,1,7/13/2023,100.9554615,128,15.63,5460,111080,23.18333333,31:11.0,44:05.0,110028.7179,NULL
SBO0012,1,7/14/2023,100.0519129,128,15.63,6140,123620,23.54166667,31:11.0,44:05.0,123555.8586,NULL
SBO0012,1,7/15/2023,117.8776733,128,15.63,4850,114580,24.55833333,31:11.0,44:05.0,97202.4615,NULL
SBO0012,1,7/16/2023,96.72595235,128,15.63,2970,58420,20.88333333,31:11.0,44:05.0,60397.441,NULL
SBO0012,1,7/17/2023,112.5357173,128,15.63,3680,84340,20.5125,31:11.0,44:05.0,74945.09476,NULL
SBO0012,1,7/18/2023,118.6651692,128,15.63,3730,90880,18.42916667,31:11.0,44:05.0,76585.2361,NULL
SBO0012,1,7/19/2023,104.4073678,128,15.63,4070,87160,18.69166667,31:11.0,44:05.0,83480.69861,NULL
SBO0012,1,7/20/2023,111.5355417,128,15.63,4820,109600,20.24583333,31:11.0,44:05.0,98264.64129,NULL
SBO0012,1,7/21/2023,105.8567178,128,15.63,4720,101790,20.425,31:11.0,44:05.0,96158.28081,NULL
SBO0012,1,7/22/2023,106.235365,128,15.63,5540,119860,20.5125,31:11.0,44:06.0,112824.9524,NULL
SBO0012,1,7/23/2023,110.9896147,128,15.63,4930,111080,21.325,31:11.0,44:06.0,100081.4358,NULL
SBO0012,1,7/24/2023,102.326542,128,15.63,5380,110860,23.3625,31:11.0,44:06.0,108339.4375,NULL
SBO0012,1,7/25/2023,119.1517961,128,15.63,2320,56130,21.26666667,31:11.0,44:06.0,47107.9764,NULL
SBO0012,1,7/26/2023,116.1919139,128,15.63,3900,92490,19.95,31:11.0,44:06.0,79601.06419,NULL
SBO0012,1,7/27/2023,104.8394122,128,15.63,5690,120700,22.1625,31:11.0,44:06.0,115128.4593,NULL
SBO0012,1,7/28/2023,108.2811886,128,15.63,3150,69730,19.5375,31:11.0,44:06.0,64397.1505,NULL
SBO0012,1,7/29/2023,108.3943512,128,15.63,5810,126950,23.10416667,31:11.0,44:06.0,117118.6493,NULL
SBO0012,1,7/30/2023,95.3572179,128,15.63,3410,66130,20.86666667,31:11.0,44:06.0,69349.75816,NULL
SBO0012,1,7/31/2023,100.5973239,128,15.63,1420,29610,15.97916667,31:11.0,44:06.0,29434.18259,NULL
SBO0012,1,8/1/2023,111.9639088,128,15.63,3450,78430,21.27916667,31:11.0,44:06.0,70049.35862,NULL
SBO0012,1,8/2/2023,108.228901,128,15.63,4360,95460,22.20833333,31:11.0,44:07.0,88201.94893,NULL
SBO0012,1,8/3/2023,127.2018096,128,15.63,1000,26290,16.73333333,31:11.0,44:07.0,20667.94496,NULL
SBO0012,1,8/4/2023,96.15501664,128,15.63,3440,67410,20.3375,31:11.0,44:07.0,70105.5466,NULL
SBO0012,1,8/5/2023,93.30545055,128,15.63,5070,95590,22.49583333,31:11.0,44:07.0,102448.463,NULL
SBO0012,1,8/6/2023,108.1937319,128,15.63,1470,32840,16.97916667,31:11.0,44:07.0,30352.95984,NULL
SBO0012,1,8/7/2023,112.5705005,128,15.63,2770,62750,23.53333333,31:11.0,44:07.0,55742.84534,NULL
SBO0012,1,8/8/2023,119.5914994,128,15.63,1280,31790,15.49166667,31:11.0,44:07.0,26582.1569,NULL
SBO0012,1,8/9/2023,109.3890825,128,15.63,2570,58400,15.41666667,31:11.0,44:07.0,53387.41184,NULL
SBO0012,1,8/10/2023,116.9952288,128,15.63,1640,39990,14.55833333,31:11.0,44:07.0,34180.88105,NULL
SBO0012,1,8/11/2023,124.7511395,128,15.63,2800,71870,17.89166667,31:11.0,44:07.0,57610.69619,NULL
SBO0012,1,8/12/2023,104.5999262,128,15.63,1790,38600,17.38333333,31:11.0,44:07.0,36902.51169,NULL
SBO0012,1,8/13/2023,98.31626902,128,15.63,2800,56380,19.075,31:11.0,44:07.0,57345.5447,NULL
SBO0012,1,8/14/2023,109.3991455,128,15.63,3820,84480,22.39166667,31:11.0,44:07.0,77221.80974,NULL
SBO0012,1,8/15/2023,109.6551606,128,15.63,3500,77400,22.99166667,31:11.0,44:08.0,70584.91328,NULL
SBO0012,1,8/16/2023,93.46142624,128,15.63,4680,87820,24.10833333,31:11.0,44:08.0,93963.89883,NULL
SBO0012,1,8/17/2023,103.6278403,128,15.63,3750,78220,23.475,31:11.0,44:08.0,75481.6464,NULL
SBO0012,1,8/18/2023,96.76659081,128,15.63,3090,61120,19.57083333,31:11.0,44:08.0,63162.29547,NULL
SBO0012,1,8/19/2023,89.67146593,128,15.63,2780,50840,20.15416667,31:11.0,44:08.0,56695.8502,NULL
SBO0012,1,8/20/2023,107.7647716,128,15.63,940,20830,18.04583333,31:11.0,44:08.0,19329.13668,NULL
SBO0012,1,8/21/2023,107.306802,128,15.63,3020,65960,20.65833333,31:11.0,44:08.0,61468.61033,NULL
SBO0012,1,8/22/2023,108.1968579,128,15.63,2240,49750,18.49166667,31:11.0,44:08.0,45981.00255,NULL
SBO0012,1,8/23/2023,107.7559508,128,15.63,3350,73670,19.97916667,31:11.0,44:08.0,68367.45392,NULL
SBO0012,1,8/24/2023,118.2992988,128,15.63,2810,67850,19.94583333,31:11.0,44:08.0,57354.52424,NULL
SBO0012,1,8/25/2023,116.7810937,128,15.63,1080,26150,15.9125,31:11.0,44:08.0,22392.32325,NULL
SBO0012,1,8/26/2023,107.2482726,128,15.63,1420,31330,17.92916667,31:11.0,44:08.0,29212.59171,NULL
SBO0012,1,8/27/2023,97.48299481,128,15.63,4540,89660,21.84583333,31:11.0,44:09.0,91975.01592,NULL
SBO0012,1,8/28/2023,112.1744844,128,15.63,1360,31650,15.75416667,31:11.0,44:09.0,28214.97257,NULL
SBO0012,1,8/29/2023,108.2695987,128,15.63,4330,95400,20.7125,31:11.0,44:09.0,88113.37726,NULL
SBO0012,1,8/30/2023,108.4661703,128,15.63,1770,39600,17.25,31:11.0,44:09.0,36509.07917,NULL
SBO0012,1,8/31/2023,104.2523829,128,15.63,3680,78480,19.37916667,31:11.0,44:09.0,75278.85486,NULL
SBO0012,1,9/1/2023,111.125046,128,15.63,590,13700,13.8875,31:11.0,44:09.0,12328.45384,NULL
SBO0012,1,9/2/2023,105.100228,128,15.63,1630,35680,14.74166667,31:11.0,44:09.0,33948.54673,NULL
SBO0012,1,9/3/2023,115.7455316,128,15.63,2980,71570,15.7125,31:11.0,44:09.0,61833.92052,NULL
SBO0012,1,9/4/2023,109.3638887,128,15.63,3800,84400,21.22083333,31:11.0,44:09.0,77173.5543,NULL
SBO0012,1,9/5/2023,108.9538066,128,15.63,3620,80290,20.62083333,31:11.0,44:09.0,73691.78049,NULL
SBO0012,1,9/6/2023,105.5828414,128,15.63,4420,95360,19.65833333,31:11.0,44:09.0,90317.70575,NULL
SBO0012,1,9/7/2023,107.0959697,128,15.63,3180,69870,18.63333333,31:11.0,44:09.0,65240.5503,NULL
SBO0012,1,9/8/2023,110.4981056,128,15.63,2800,62820,21.27916667,31:11.0,44:10.0,56851.65338,NULL
SBO0012,1,9/9/2023,105.4647324,128,15.63,3030,64760,21.7625,31:11.0,44:10.0,61404.41313,NULL
SBO0012,1,9/10/2023,104.2453269,128,15.63,3320,69960,22.40416667,31:11.0,44:10.0,67110.92196,NULL
SBO0012,1,9/11/2023,111.1306325,128,15.63,1160,26520,17.92916667,31:11.0,44:10.0,23863.80731,NULL
SBO0012,1,9/12/2023,133.3737176,128,15.63,1060,28940,19.20416667,31:11.0,44:10.0,21698.42794,NULL
SBO0012,1,9/13/2023,113.1340512,128,15.63,700,16490,14.80416667,31:11.0,44:10.0,14575.62938,NULL
SBO0012,1,9/14/2023,98.25495157,128,15.63,3370,69130,14.1125,31:11.0,44:10.0,70357.77729,NULL
SBO0012,1,9/15/2023,119.7865911,128,15.63,2290,56850,16.025,31:11.0,44:10.0,47459.40215,NULL
SBO0012,1,9/16/2023,104.7066169,128,15.63,2720,58650,17.66666667,31:11.0,44:10.0,56013.65197,NULL
SBO0012,1,9/17/2023,105.3537497,128,15.63,3490,76330,15.5875,31:11.0,44:10.0,72451.14695,NULL
SBO0012,1,9/18/2023,112.6495528,128,15.63,2370,55740,14.10833333,31:11.0,44:10.0,49480.88882,NULL
SBO0012,1,9/19/2023,142.3547973,128,15.63,1010,29740,16.525,31:11.0,44:10.0,20891.46313,NULL
SBO0012,1,9/20/2023,118.5326527,128,15.63,1330,32630,16.35833333,31:11.0,44:11.0,27528.27956,NULL
SBO0012,1,9/21/2023,101.2826292,128,15.63,3110,64230,20.19166667,31:11.0,44:11.0,63416.60015,NULL
SBO0012,1,9/22/2023,96.15536914,128,15.63,2470,48650,19.03333333,31:11.0,44:11.0,50595.19862,NULL
SBO0012,1,9/23/2023,100.4191306,128,15.63,2630,54640,16.47083333,31:11.0,44:11.0,54411.94292,NULL
SBO0012,1,9/24/2023,106.7776572,128,15.63,2970,66130,14.425,31:11.0,44:11.0,61932.43204,NULL
SBO0012,1,9/25/2023,109.5001055,128,15.63,1590,36460,13.31666667,31:11.0,44:11.0,33296.77156,NULL
SBO0012,1,9/26/2023,101.473185,128,15.63,2230,46810,16.50416667,31:11.0,44:11.0,46130.41368,NULL
SBO0012,1,9/27/2023,104.2351141,128,15.63,1720,37000,17.1125,31:11.0,44:11.0,35496.6753,NULL
SBO0012,1,9/28/2023,99.68216777,128,15.63,2530,51990,17.39583333,31:11.0,44:11.0,52155.76784,NULL
SBO0012,1,9/29/2023,133.3923799,128,15.63,1000,27690,15.60416667,31:11.0,44:11.0,20758.3072,NULL
SBO0012,1,9/30/2023,98.17343247,128,15.63,2140,43790,14.54166667,31:12.0,44:11.0,44604.73562,NULL
SBO0012,1,10/1/2023,104.8318361,128,15.63,2660,58350,13.52083333,31:12.0,44:11.0,55660.57235,NULL
SBO0012,1,10/2/2023,160.0162158,128,15.63,660,22260,11.61666667,31:12.0,44:12.0,13911.09012,NULL
SBO0012,1,10/3/2023,106.0945398,128,15.63,330,7400,10.88333333,31:12.0,44:12.0,6974.911258,NULL
SBO0012,1,10/4/2023,111.2746988,128,15.63,2170,50770,12.2625,31:12.0,44:12.0,45625.82559,NULL
SBO0012,1,10/5/2023,133.0867292,128,15.63,1080,30800,7.229166667,31:12.0,44:12.0,23142.80333,NULL
SBO0012,1,10/6/2023,99.87955821,128,15.63,630,13460,7.7,31:12.0,44:12.0,13476.23101,NULL
SBO0012,1,10/7/2023,102.7701425,128,15.63,2660,58330,8.366666667,31:12.0,44:12.0,56757.73,NULL
SBO0012,1,10/8/2023,105.6132256,128,15.63,2820,63880,6.979166667,31:12.0,44:12.0,60484.84896,NULL
SBO0012,1,10/9/2023,104.1476673,128,15.63,2840,63320,7.4875,31:12.0,44:12.0,60798.28923,NULL
SBO0012,1,10/10/2023,108.7737249,128,15.63,2500,58150,7.7875,31:12.0,44:12.0,53459.6016,NULL
SBO0012,1,10/11/2023,137.6294649,128,15.63,480,13870,12.64166667,31:12.0,44:12.0,10077.78386,NULL
SBO0012,1,10/12/2023,104.1589295,128,15.63,2680,58860,11.5125,31:12.0,44:12.0,56509.79735,NULL
SBO0012,1,10/13/2023,101.8973629,128,15.63,1500,32560,8.804166667,31:12.0,44:12.0,31953.72192,NULL
SBO0012,1,10/14/2023,105.2275219,128,15.63,1810,40260,10.85833333,31:12.0,44:13.0,38259.9526,NULL
SBO0012,1,10/15/2023,97.71562306,128,15.63,1950,40650,8.416666667,31:12.0,44:13.0,41600.30784,NULL
SBO0012,1,10/16/2023,101.6032095,128,15.63,2540,55690,5.345833333,31:12.0,44:13.0,54811.26066,NULL
SBO0012,1,10/17/2023,96.21912623,128,15.63,1620,33370,7.483333333,31:12.0,44:13.0,34681.25445,NULL
SBO0012,1,10/18/2023,102.7043648,128,15.63,1770,39190,5.608333333,31:12.0,44:13.0,38158.06668,NULL
SBO0012,1,10/19/2023,95.01437383,128,15.63,1230,25580,1.4875,31:12.0,44:13.0,26922.24236,NULL
SBO0012,1,10/20/2023,87.6535248,128,15.63,880,16800,2.8375,31:12.0,44:13.0,19166.37128,NULL
SBO0012,1,10/21/2023,107.9240575,128,15.63,210,4910,4.283333333,31:12.0,44:13.0,4549.495373,NULL
SBO0012,1,10/22/2023,101.9132029,128,15.63,700,15330,6.475,31:12.0,44:13.0,15042.21197,NULL
SBO0012,1,10/23/2023,96.89186633,128,15.63,470,9810,5.8125,31:12.0,44:13.0,10124.68886,NULL
SBO0012,1,10/24/2023,102.8637438,128,15.63,1340,29770,5.1125,31:12.0,44:13.0,28941.19822,NULL
SBO0012,1,10/25/2023,146.1060338,128,15.63,150,4780,2.454166667,31:12.0,44:14.0,3271.596576,NULL
SBO0012,1,10/26/2023,126.2260988,128,15.63,180,4950,2.758333333,31:12.0,44:14.0,3921.53449,NULL
SBO0012,1,10/27/2023,106.1258243,128,15.63,310,7170,2.6625,31:12.0,44:14.0,6756.13127,NULL
SBO0012,1,10/28/2023,107.0725382,128,15.63,1080,25250,2.145833333,31:12.0,44:14.0,23582.14387,NULL
SBO0012,1,10/29/2023,86.70476145,128,15.63,700,13220,2.816666667,31:12.0,44:14.0,15247.14419,NULL
SBO0012,1,10/30/2023,107.4503677,128,15.63,380,8870,3.541666667,31:12.0,44:14.0,8254.97408,NULL
SBO0012,1,10/31/2023,93.76408259,128,15.63,120,2420,6.2375,31:12.0,44:14.0,2580.945638,NULL
SBO0012,1,11/1/2023,103.486553,128,15.63,280,6340,1.5875,22:33.0,44:14.0,6126.399821,NULL
SBO0012,1,11/2/2023,0,128,15.63,100,4610,1.754166667,22:33.0,44:14.0,2186.666176,NULL
SBO0012,1,11/3/2023,0,128,15.63,0,500,8.391666667,22:33.0,44:14.0,0,NULL
SBO0012,1,11/4/2023,0,128,15.63,30,1770,8.525,22:33.0,44:14.0,639.7446528,NULL
SBO0012,1,11/5/2023,116.1467918,128,15.63,190,4730,7.1625,19:32.0,44:14.0,4072.432762,NULL
SBO0012,1,11/6/2023,113.4819277,128,15.63,140,3400,7.579166667,19:32.0,44:15.0,2996.07177,NULL
SBO0012,1,11/7/2023,135.6859674,128,15.63,110,3210,6.25,19:32.0,44:15.0,2365.7568,NULL
SBO0012,1,11/8/2023,0,128,15.63,70,1850,5.158333333,19:32.0,44:15.0,1511.59689,NULL
SBO0012,1,11/9/2023,119.7250289,128,15.63,110,2840,5.529166667,19:32.0,44:15.0,2372.102163,NULL
SBO0012,1,11/10/2023,0,128,15.63,100,2340,7.258333333,19:32.0,44:15.0,2142.618752,NULL
SBO0012,1,11/11/2023,84.5411833,128,15.63,480,8720,6.479166667,19:32.0,44:15.0,10314.49958,NULL
SBO0012,1,11/12/2023,108.3957823,128,15.63,170,4000,3.75,19:32.0,44:15.0,3690.18048,NULL
SBO0012,1,11/13/2023,113.8640832,128,15.63,170,4240,1.283333333,19:32.0,44:15.0,3723.737882,NULL
SBO0012,1,11/14/2023,101.6599356,128,15.63,240,5350,0.991666667,19:32.0,44:15.0,5262.643507,NULL
SBO0012,1,11/15/2023,0,128,15.63,30,1200,0.079166667,19:32.0,44:15.0,660.0211392,NULL
SBO0012,1,11/16/2023,111.8493676,128,15.63,150,3710,-1.325,19:32.0,44:15.0,3316.961088,NULL
SBO0012,1,11/17/2023,0,128,15.63,80,2390,-1.091666667,19:32.0,44:15.0,1767.552102,NULL
SBO0012,1,11/18/2023,114.6303972,128,15.63,140,3560,-2.2,19:32.0,44:16.0,3105.633485,NULL
SBO0012,1,11/19/2023,81.3662286,128,15.63,340,6160,-3.245833333,19:32.0,44:16.0,7570.708518,NULL
SBO0012,1,11/20/2023,21.54352649,128,15.63,560,2660,-0.516666667,19:32.0,44:16.0,12347.09647,NULL
SBO0012,1,11/21/2023,82.90037864,128,15.63,190,3480,-1.083333333,19:32.0,44:16.0,4197.809536,NULL
SBO0012,1,11/22/2023,0,128,15.63,30,1380,-2.591666667,19:32.0,44:16.0,666.4331904,NULL
SBO0012,1,11/23/2023,87.04597408,128,15.63,450,8520,3.2,19:32.0,44:16.0,9787.931136,NULL
SBO0012,1,11/24/2023,94.25529357,128,15.63,250,5200,-0.758333333,19:32.0,44:16.0,5516.93152,NULL
SBO0012,1,11/25/2023,4.407760592,128,15.63,720,710,-4.5625,19:32.0,44:16.0,16107.9529,NULL
SBO0012,1,11/26/2023,5.908090214,128,15.63,220,290,-3.804166667,19:32.0,44:16.0,4908.523558,NULL
SBO0012,1,11/27/2023,3.93079625,128,15.63,510,450,-5.5,19:32.0,44:16.0,11448.06221,NULL
SBO0012,1,11/28/2023,0,,,,,,,,,NULL
SBO0012,1,11/29/2023,0,,,,,,,,,NULL
SBO0012,1,11/30/2023,0,,,,,,,,,NULL
SBO0012,1,12/1/2023,0,,,,,,,,,NULL
SBO0012,1,12/2/2023,0,,,,,,,,,NULL
SBO0012,1,12/3/2023,0,,,,,,,,,NULL
SBO0012,1,12/4/2023,0,,,,,,,,,NULL
SBO0012,1,12/5/2023,0,,,,,,,,,NULL
SBO0012,1,12/6/2023,0,,,,,,,,,NULL
SBO0012,1,12/7/2023,0,,,,,,,,,NULL
SBO0012,1,12/8/2023,0,,,,,,,,,NULL
SBO0012,1,12/9/2023,0,,,,,,,,,NULL
SBO0012,1,12/10/2023,0,,,,,,,,,NULL
SBO0012,1,12/11/2023,0,,,,,,,,,NULL
SBO0012,1,12/12/2023,0,,,,,,,,,NULL
SBO0012,1,12/13/2023,0,,,,,,,,,NULL
SBO0012,1,12/14/2023,0,,,,,,,,,NULL
SBO0012,1,12/15/2023,0,,,,,,,,,NULL
SBO0012,1,12/16/2023,0,,,,,,,,,NULL
SBO0012,1,12/17/2023,0,128,15.63,80,1850,3.808333333,01:23.0,44:16.0,1736.182067,NULL
SBO0012,1,12/18/2023,0,128,15.63,50,1310,6.229166667,01:17.0,44:16.0,1075.42736,NULL
SBO0012,1,12/19/2023,42.96605077,128,15.63,370,3450,3.816666667,01:17.0,44:17.0,8029.595315,NULL
SBO0012,1,12/20/2023,0,128,15.63,0,300,-0.091666667,01:16.0,44:17.0,0,NULL
SBO0012,1,12/21/2023,0,128,15.63,60,350,-0.095833333,01:17.0,44:17.0,1320.882547,NULL
SBO0012,1,12/22/2023,0,128,15.63,10,20,0.320833333,01:10.0,44:17.0,219.8136512,NULL
SBO0012,1,12/23/2023,0,,,,,,,,,NULL
SBO0012,1,12/24/2023,0,128,15.63,50,10,-6.879166667,01:16.0,44:17.0,1127.877472,NULL
SBO0012,1,12/25/2023,0,,,,,,,,,NULL
SBO0012,1,12/26/2023,0,,,,,,,,,NULL
SBO0012,1,12/27/2023,0,,,,,,,,,NULL
SBO0012,1,12/28/2023,0,,,,,,,,,NULL
SBO0012,1,12/29/2023,0,,,,,,,,,NULL
SBO0012,1,12/30/2023,0,,,,,,,,,NULL
SBO0012,1,12/31/2023,0,,,,,,,,,NULL
SBO0013,1,1/1/2023,50.87657664,128,15.63,320,3610,-2.083333333,38:35.0,45:15.0,7095.6032,NULL
SBO0013,1,1/2/2023,0,128,15.63,20,480,2.645833333,38:35.0,45:15.0,435.906112,NULL
SBO0013,1,1/3/2023,12.15297968,128,15.63,300,810,-2.620833333,38:35.0,45:15.0,6665.032128,NULL
SBO0013,1,1/4/2023,0,128,15.63,0,20,-4.291666667,38:35.0,45:15.0,0,NULL
SBO0013,1,1/5/2023,0,128,15.63,40,80,-3.791666667,38:35.0,45:15.0,892.418816,NULL
SBO0013,1,1/6/2023,0,128,15.63,80,120,-5.520833333,38:35.0,45:15.0,1795.90784,NULL
SBO0013,1,1/7/2023,0,128,15.63,90,70,-0.608333333,38:35.0,45:15.0,1985.015002,NULL
SBO0013,1,1/8/2023,0,128,15.63,0,270,3.029166667,38:35.0,45:15.0,0,NULL
SBO0013,1,1/9/2023,0,128,15.63,10,830,3.9375,38:35.0,45:15.0,216.919392,NULL
SBO0013,1,1/10/2023,0,128,15.63,40,940,2.795833333,38:35.0,45:15.0,871.3320704,NULL
SBO0013,1,1/11/2023,0,128,15.63,0,310,3.966666667,38:35.0,45:15.0,0,NULL
SBO0013,1,1/12/2023,0,128,15.63,100,1720,3.416666667,38:35.0,45:16.0,2173.36192,NULL
SBO0013,1,1/13/2023,43.65053369,128,15.63,250,2370,3.6125,38:35.0,45:16.0,5429.48688,NULL
SBO0013,1,1/14/2023,0,128,15.63,60,1470,3.929166667,38:35.0,45:16.0,1301.556365,NULL
SBO0013,1,1/15/2023,50.21150806,128,15.63,400,4370,3.1125,38:35.0,45:16.0,8703.184128,NULL
SBO0013,1,1/16/2023,45.0754467,128,15.63,920,9050,2.295833333,38:35.0,45:16.0,20077.4494,NULL
SBO0013,1,1/17/2023,0,128,15.63,0,340,2.05,38:35.0,45:16.0,0,NULL
SBO0013,1,1/18/2023,49.1251984,128,15.63,930,10000,1.483333333,38:35.0,45:16.0,20356.15188,NULL
SBO0013,1,1/19/2023,54.6482535,128,15.63,680,8220,-1.4125,38:35.0,45:16.0,15041.65179,NULL
SBO0013,1,1/20/2023,57.08315639,128,15.63,200,2520,-0.825,38:35.0,45:16.0,4414.612224,NULL
SBO0013,1,1/21/2023,87.60476994,128,15.63,110,2130,-1.204166667,38:35.0,45:16.0,2431.374458,NULL
SBO0013,1,1/22/2023,76.50794741,128,15.63,170,2900,-3.620833333,38:35.0,45:16.0,3790.455891,NULL
SBO0013,1,1/23/2023,0,128,15.63,0,270,-4.366666667,38:35.0,45:16.0,0,NULL
SBO0013,1,1/24/2023,0,128,15.63,60,1090,1.475,38:35.0,45:16.0,1313.340134,NULL
SBO0013,1,1/25/2023,0,128,15.63,100,1870,5.3375,38:35.0,45:17.0,2157.990336,NULL
SBO0013,1,1/26/2023,54.23770329,128,15.63,1210,14330,2.145833333,38:35.0,45:17.0,26420.73526,NULL
SBO0013,1,1/27/2023,54.01857261,128,15.63,1370,16470,-3.1,38:35.0,45:17.0,30489.51352,NULL
SBO0013,1,1/28/2023,72.37155811,128,15.63,440,7030,-0.870833333,38:35.0,45:17.0,9713.760742,NULL
SBO0013,1,1/29/2023,69.56589045,128,15.63,560,8510,2.029166667,38:35.0,45:17.0,12233.00664,NULL
SBO0013,1,1/30/2023,59.64191368,128,15.63,1050,13590,3.825,38:35.0,45:17.0,22785.98918,NULL
SBO0013,1,1/31/2023,49.80030154,128,15.63,1920,21080,-0.491666667,38:35.0,45:17.0,42329.06097,NULL
SBO0013,1,2/1/2023,0,128,15.63,60,710,-1.891666667,38:35.0,45:17.0,1329.505306,NULL
SBO0013,1,2/2/2023,20.87467806,128,15.63,200,930,-3.358333333,38:35.0,45:17.0,4455.158528,NULL
SBO0013,1,2/3/2023,22.08194431,128,15.63,200,990,-5.116666667,38:35.0,45:17.0,4483.300864,NULL
SBO0013,1,2/4/2023,15.30470261,128,15.63,580,1990,-5.1375,38:35.0,45:17.0,13002.53948,NULL
SBO0013,1,2/5/2023,3.987336564,128,15.63,180,160,-3.570833333,38:35.0,45:17.0,4012.703654,NULL
SBO0013,1,2/6/2023,5.205855259,128,15.63,1590,1840,-2.779166667,38:35.0,45:18.0,35344.81672,NULL
SBO0013,1,2/7/2023,35.78389119,128,15.63,180,1410,1.454166667,38:35.0,45:18.0,3940.320499,NULL
SBO0013,1,2/8/2023,81.99889015,128,15.63,200,3560,3.741666667,38:35.0,45:18.0,4341.522176,NULL
SBO0013,1,2/9/2023,72.53015654,128,15.63,330,5240,1.429166667,38:35.0,45:18.0,7224.581126,NULL
SBO0013,1,2/10/2023,66.5500968,128,15.63,1900,27670,1.55,38:35.0,45:18.0,41577.70061,NULL
SBO0013,1,2/11/2023,57.25018904,128,15.63,1170,14780,-0.729166667,38:35.0,45:18.0,25816.50864,NULL
SBO0013,1,2/12/2023,75.21960034,128,15.63,950,15760,-0.595833333,38:35.0,45:18.0,20951.98582,NULL
SBO0013,1,2/13/2023,66.84107254,128,15.63,1800,26090,4.025,38:35.0,45:18.0,39032.88653,NULL
SBO0013,1,2/14/2023,70.12823951,128,15.63,2260,34240,5.0375,38:35.0,45:18.0,48824.83895,NULL
SBO0013,1,2/15/2023,78.15494576,128,15.63,240,4090,2.525,38:35.0,45:18.0,5233.194086,NULL
SBO0013,1,2/16/2023,79.26891485,128,15.63,380,6560,2.8625,38:35.0,45:18.0,8275.627354,NULL
SBO0013,1,2/17/2023,88.54433544,128,15.63,380,7300,3.8875,38:35.0,45:18.0,8244.457382,NULL
SBO0013,1,2/18/2023,76.48315652,128,15.63,840,14030,2.1125,38:35.0,45:19.0,18343.90817,NULL
SBO0013,1,2/19/2023,72.36306016,128,15.63,3100,49330,0.208333333,38:35.0,45:19.0,68170.1408,NULL
SBO0013,1,2/20/2023,18.25521845,128,15.63,670,2700,-0.85,38:35.0,45:19.0,14790.29138,NULL
SBO0013,1,2/21/2023,13.06932898,128,15.63,380,1100,-1.775,38:35.0,45:19.0,8416.652467,NULL
SBO0013,1,2/22/2023,8.986225352,128,15.63,1480,2950,-2.175,38:35.0,45:19.0,32828.02161,NULL
SBO0013,1,2/23/2023,0,,,,,,,,,NULL
SBO0013,1,2/24/2023,1.136706252,128,15.63,640,160,0.170833333,38:35.0,45:19.0,14075.75613,NULL
SBO0013,1,2/25/2023,0.68943882,128,15.63,850,130,-2.204166667,38:35.0,45:19.0,18855.9153,NULL
SBO0013,1,2/26/2023,2.672572461,128,15.63,1860,1100,-1.516666667,38:35.0,45:19.0,41158.84662,NULL
SBO0013,1,2/27/2023,40.7562669,128,15.63,2570,22730,3.829166667,38:35.0,45:19.0,55770.5642,NULL
SBO0013,1,2/28/2023,84.01651025,128,15.63,2600,47410,3.791666667,38:35.0,45:19.0,56429.38496,NULL
SBO0013,1,3/1/2023,78.06723865,128,15.63,3430,57790,5.3125,38:35.0,45:19.0,74025.93072,NULL
SBO0013,1,3/2/2023,74.02190467,128,15.63,3180,50800,5.320833333,38:35.0,45:19.0,68628.33404,NULL
SBO0013,1,3/3/2023,66.74360542,128,15.63,2000,28980,3.7125,38:35.0,45:20.0,43419.88992,NULL
SBO0013,1,3/4/2023,86.72624466,128,15.63,2410,45990,0.041666667,38:35.0,45:20.0,53028.9305,NULL
SBO0013,1,3/5/2023,84.87889023,128,15.63,2590,48540,-0.9125,38:35.0,45:20.0,57187.3641,NULL
SBO0013,1,3/6/2023,54.57252535,128,15.63,1470,17870,-3.358333333,38:36.0,45:20.0,32745.41518,NULL
SBO0013,1,3/7/2023,81.75113281,128,15.63,1840,33600,-4.125,38:36.0,45:20.0,41100.3479,NULL
SBO0013,1,3/8/2023,0,,,,,,,,,NULL
SBO0013,1,3/9/2023,0.806516884,128,15.63,2830,510,-4.216666667,38:36.0,45:20.0,63234.88202,NULL
