ValueTime,Ratio,SunRad,Temperature
2023-04-11,86.93852469625351,4413.888888888889,11.370370370370368
2023-04-12,83.93901191563576,4957.222222222223,15.081481481481475
2023-04-13,83.58627866600072,1388.888888888889,7.231944444444445
2023-04-14,95.13323098580688,942.2222222222222,5.074537037037036
2023-04-15,85.04586007417849,5783.333333333333,12.042824074074067
2023-04-16,84.05515570246047,5899.444444444444,12.672354497354496
2023-04-17,83.44485992349205,5959.411764705882,13.75801820728292
2023-04-18,88.22918676539166,5623.529411764706,12.956127450980384
2023-04-19,83.63958812297201,6067.64705882353,14.245728291316532
2023-04-20,83.75018411210223,5560.0,17.361939775910365
2023-04-21,84.12071073357386,5699.444444444444,19.84973544973544
2023-04-22,83.45219050096668,6105.0,19.818287037037045
2023-04-23,86.44950904850326,4530.0,15.624509803921566
2023-04-24,87.53404828707944,974.7058823529412,6.423144257703079
2023-04-25,99.07291926358688,1226.470588235294,8.332563025210085
2023-04-26,84.91877509300751,3758.3333333333335,10.744477513227512
2023-04-27,93.27396594996694,3536.1111111111118,8.422916666666667
2023-04-28,86.97521335531214,4167.222222222223,9.905133442265797
2023-04-29,83.23230893872116,2260.555555555556,7.625285947712417
2023-04-30,85.60552768837748,5580.555555555556,11.79424019607844
2023-05-01,89.5008422424488,2167.368421052632,8.298684210526318
2023-05-02,95.23972363711066,3927.368421052632,10.69411764705882
2023-05-03,85.94212966667642,5264.736842105263,12.463802889576892
2023-05-04,87.20875020260178,4708.421052631579,9.925103199174409
2023-05-05,87.58144319512435,3616.315789473684,8.787022703818371
2023-05-06,84.78180170943169,6610.526315789473,12.359326625386998
2023-05-07,84.61224113394806,6597.368421052632,14.1499226006192
2023-05-08,84.38744828735814,6787.894736842105,17.427463880288958
2023-05-09,84.66024650355669,6825.263157894737,17.709765221878232
2023-05-10,85.38168821674589,6830.0,18.85592105263158
2023-05-11,85.672543190729,6777.894736842105,19.6657636738906
2023-05-12,84.62612718891067,6842.631578947368,21.741627966976264
2023-05-13,82.62373340340835,6868.9473684210525,22.526431888544884
2023-05-14,84.26840271983787,6710.555555555556,24.00434368191721
2023-05-15,89.55115681199646,4032.777777777778,20.158796296296284
2023-05-16,96.36173516454475,1123.3333333333333,13.928649237472769
2023-05-17,93.53223249807232,1430.0,9.633523965141608
2023-05-18,85.62806341446729,7103.333333333333,17.4395061728395
2023-05-19,84.59106345087358,7016.111111111111,19.88484405458091
2023-05-20,83.90301195004211,6768.888888888889,20.78662686809616
2023-05-21,84.62018801559887,5789.444444444444,22.535453216374272
2023-05-22,85.0718879616476,5527.777777777777,24.083849090318378
2023-05-23,84.24796690243645,6833.333333333333,23.564067576348272
2023-05-24,84.41542468113396,6936.666666666667,25.343656595191685
2023-05-25,85.45938102056161,5743.333333333333,22.14182504873294
2023-05-26,86.14676060040465,5306.666666666667,18.02164148797921
2023-05-27,86.61367471498059,6231.111111111111,19.503228557504883
2023-05-28,85.45683410359885,4995.0,18.518607862248217
2023-05-29,86.88684214775657,6643.888888888889,20.61967592592592
2023-05-30,85.12236589433161,7161.666666666667,21.37574317738792
2023-05-31,84.39457482402102,5690.555555555556,21.56708089668616
2023-06-01,83.7790021889603,6401.5,17.96676535087719
2023-06-02,83.97610180781298,5896.0,17.02960526315789
2023-06-03,84.93543057349991,6502.0,21.523596491228066
2023-06-04,87.29361859314926,5006.5,19.27535087719298
2023-06-05,82.99762332203323,6793.5,23.22244517543861
2023-06-06,84.35413004007037,6846.0,25.25209429824561
2023-06-07,83.16876189299103,7073.5,23.38679824561403
2023-06-08,87.93394213917783,4966.5,19.82109649122808
2023-06-09,83.4431524792802,7213.0,20.234692982456146
2023-06-10,82.41916773591636,7239.0,22.50037280701755
2023-06-11,82.9852118447333,7313.0,23.05462719298245
2023-06-12,82.68408185158657,7417.0,24.345570175438585
2023-06-13,82.24264013814624,7339.0,26.978223684210526
2023-06-14,84.12970994878154,6348.0,28.684057017543857
2023-06-15,81.05932808389221,7014.0,29.50455043859649
2023-06-16,83.95001706294323,6558.5,29.539320175438597
2023-06-17,82.46983512715352,5446.5,27.662719298245616
2023-06-18,81.57828740609169,1273.0,17.845570175438603
2023-06-19,89.2336247274354,2777.368421052632,22.497391505078472
2023-06-20,84.76781822543154,5544.5,29.721765350877188
2023-06-21,83.40896574159575,6552.0,28.44048245614035
2023-06-22,83.1275007052233,6074.5,26.84668859649123
2023-06-23,79.29956086837926,6862.0,28.281041666666653
2023-06-24,86.46587853892221,6714.0,27.97672149122807
2023-06-25,82.80628096522058,7150.5,29.31410087719298
2023-06-26,83.32204222210359,7090.0,28.847072368421056
2023-06-27,81.62261689936607,6569.0,27.570657894736843
2023-06-28,83.62745721118077,6090.0,29.09777412280702
2023-06-29,82.11395056907679,6508.5,30.66498903508772
2023-06-30,81.24187375185842,3570.5,24.1722149122807
2023-07-01,84.1306594521109,6179.0,24.08967105263159
2023-07-02,84.93679523757696,1095.5,16.442861842105255
2023-07-03,78.07684362618268,2623.5,15.2853399122807
2023-07-04,91.29502720472304,4835.0,19.663969298245625
2023-07-05,77.3933066357787,5713.0,23.480383771929837
2023-07-06,82.80453091946313,4501.0,20.58013888888888
2023-07-07,85.5667357785812,3283.5,19.708870614035085
2023-07-08,76.63011761294959,5677.0,26.38746710526316
2023-07-09,79.13996757883419,5550.5,26.833771929824547
2023-07-10,82.03519148679578,7100.5,26.067313596491225
2023-07-11,82.05353960431722,7010.5,25.066315789473684
2023-07-12,84.12214680057723,4452.5,22.772445175438595
2023-07-13,80.68616659253713,5688.0,23.966271929824558
2023-07-14,79.75737610961933,6785.0,25.348760964912284
2023-07-15,87.78085499158503,5788.0,25.41601973684212
2023-07-16,79.0431866355553,3289.0,21.462986111111125
2023-07-17,89.41813039653073,4055.5,21.124111842105265
2023-07-18,87.72242316552438,4606.0,20.078706140350874
2023-07-19,82.89939456213595,4692.0,20.619798976608188
2023-07-20,86.0588596733033,5230.0,20.913037280701747
2023-07-21,83.37685778297364,5392.0,22.31390350877194
2023-07-22,82.34117870936932,6017.5,21.98107456140351
2023-07-23,87.01007408061682,5558.5,22.693549836601317
2023-07-24,80.38346538747723,6285.0,24.16069444444444
2023-07-25,92.13578196656944,2615.5,21.783504901960782
2023-07-26,88.33959561868859,4472.0,21.28210375816994
2023-07-27,83.34169381034701,5894.5,22.12783088235295
2023-07-28,88.67385053890791,3218.0,19.63327205882352
2023-07-29,83.2456721096473,6667.5,25.06281862745098
2023-07-30,76.72044600268464,3728.0,21.94136029411765
2023-07-31,84.15650714337106,1477.0,16.5675980392157
2023-08-01,84.89663947815573,4162.0,21.993296568627464
2023-08-02,80.10278345091857,4946.0,22.560906862745085
2023-08-03,97.199379099108,1137.0,17.267034313725496
2023-08-04,77.873381144002,3738.5,21.38301470588236
2023-08-05,77.064471200268,5571.0,23.04321078431372
2023-08-06,88.23082531565635,1536.5,17.32904411764705
2023-08-07,88.81066673213338,2881.5,23.76042892156862
2023-08-08,95.69509730475498,1519.0,15.8865931372549
2023-08-09,89.2939030597285,2621.5,15.7013725490196
2023-08-10,90.94078625527794,1904.2105263157891,14.892543859649113
2023-08-11,92.18285296002742,3538.0,18.83813725490197
2023-08-12,85.50329514754938,2202.5,18.24388480392155
2023-08-13,78.56822180428962,3399.0,20.692291666666662
2023-08-14,84.73189348011913,4463.684210526316,23.508913828689373
2023-08-15,81.48590927690994,4082.5,23.361964285714286
2023-08-16,75.75194243975346,4799.0,25.04208333333333
2023-08-17,84.96222898863766,3959.5,24.54061274509804
2023-08-18,77.72159725529217,3324.5,20.658713235294123
2023-08-19,80.26561379837442,2919.0,20.93083333333333
2023-08-20,91.65084136609272,996.0,18.508065476190477
2023-08-21,81.94139383536846,3608.5,22.01250000000001
2023-08-22,86.78808255872478,2361.0,19.541875
2023-08-23,83.02963825992575,3947.5,21.51104166666668
2023-08-24,87.14251855727154,3874.5,21.982499999999995
2023-08-25,93.72007150830872,1183.0,16.434999999999995
2023-08-26,88.52840194371274,1418.5,18.685625
2023-08-27,77.453905614172,4740.5,22.60333333333334
2023-08-28,90.58460713680635,1590.0,16.623750000000005
2023-08-29,84.94541492278626,4858.0,21.984583333333337
2023-08-30,87.10107948844832,1877.5,18.304166666666667
2023-08-31,83.91002467871705,4290.0,21.01687499999999
2023-09-01,91.5039532664466,735.5,14.610208333333327
2023-09-02,85.95607700756196,1800.5,15.68791666666667
2023-09-03,87.96575574016161,3359.0,17.311875000000015
2023-09-04,80.58183289677977,4811.0,23.346875000000004
2023-09-05,83.9203706864173,4484.0,22.21247023809524
2023-09-06,80.95623614184707,5117.5,21.746428571428567
2023-09-07,84.5315461702473,3755.0,19.84630952380952
2023-09-08,85.32607140457385,3217.0,22.85729166666666
2023-09-09,79.98805723747577,3572.0,22.63669642857142
2023-09-10,80.60069877350406,3871.5,23.797589285714288
2023-09-11,84.69360024482144,1728.5,19.251339285714288
2023-09-12,94.23968343661392,1404.0,19.8986217948718
